11.0,1,2.56,0,14,60,68
2.5,1,0.08,1,10,50,50
13.0,2,0.65,0,7,6,6
10.0,1,1.82,0,43,70,50
7.0,2,1.75,1,20,92,50
3.5,6,0.39,0,32,91,91
6.5,3,1.79,1,10,50,92
23.7,5,9.78,0,18,60,97
6.1,2,2.13,1,19,50,92
7.3,1,2.88,0,28,68,91
10.5,1,3.01,0,25,19,49
4.9,5,1.01,0,7,91,28
14.5,1,5.6,1,21,70,60
7.3,1,1.7,1,9,92,68
10.9,1,1.7,0,22,19,79
6.9,1,0.96,0,26,92,92
9.7,1,2.02,1,46,47,60
13.3,5,2.8,0,2,92,70
19.0,1,8.45,0,39,28,45
11.3,1,2.06,0,2,68,47
10.9,2,2.5,0,26,47,92
8.1,1,1.74,0,26,91,50
9.0,2,2.04,0,22,91,70
5.7,1,2.12,0,16,68,91
5.5,2,0.88,1,5,68,60
5.5,1,1.19,0,8,68,28
7.3,1,1.62,0,3,70,50
6.1,1,0.96,0,48,91,28
14.9,1,0.0,0,24,1,1
8.0,1,1.79,0,21,60,0
8.0,1,2.14,0,19,60,68
7.5,2,1.41,0,15,60,60
6.5,1,2.46,1,17,91,68
30.5,5,9.8,0,43,27,87
7.5,2,2.23,0,10,0,60
22.5,1,6.97,1,47,68,83
8.0,1,2.44,0,42,50,79
10.0,1,1.8,1,15,68,47
5.3,1,0.0,0,42,1,1
24.5,1,9.35,1,29,0,79
19.5,1,2.46,0,20,70,50
5.0,1,1.58,1,48,92,50
2.5,1,0.01,0,10,0,0
7.7,2,2.5,0,20,50,70
8.5,1,2.46,0,7,60,92
17.5,2,4.43,1,5,0,92
5.3,1,1.4,0,16,50,79
5.5,1,1.39,0,17,28,92
33.0,1,10.03,0,9,92,37
2.9,1,0.41,0,23,60,47
5.0,1,0.84,0,7,68,68
11.5,3,3.15,1,31,79,50
3.7,1,0.58,1,10,19,19
6.9,1,0.57,0,28,70,70
11.0,2,4.24,0,12,19,91
8.1,1,2.18,0,27,91,92
6.5,1,1.48,0,32,60,60
42.5,1,13.65,1,17,27,97
6.9,1,2.22,1,10,19,91
4.5,1,0.86,0,31,91,50
10.0,1,1.32,0,38,28,92
14.5,1,3.51,0,12,47,92
16.1,1,4.12,1,11,45,97
7.5,2,1.57,0,25,47,68
3.7,1,12.18,1,36,47,97
6.0,1,1.61,1,44,70,19
10.5,1,2.3,0,22,47,28
4.1,1,0.9,0,16,92,50
8.5,3,1.96,1,9,68,28
9.5,2,1.42,0,26,68,28
6.5,1,1.51,1,4,92,28
10.0,1,2.57,1,46,92,70
10.1,2,2.82,1,32,68,0
5.3,1,1.0,0,24,92,50
10.5,1,4.46,1,33,49,50
9.3,1,4.05,0,21,49,50
12.0,5,1.45,0,31,92,28
15.5,6,3.81,0,23,68,0
5.0,1,1.3,0,42,92,50
32.83,5,10.05,0,9,37,59
4.5,2,0.49,0,28,60,68
2.9,2,0.02,1,6,50,50
10.1,1,4.57,0,9,49,50
4.5,1,1.13,0,17,92,92
17.5,1,4.71,0,8,28,45
6.9,1,1.44,0,42,68,68
11.3,1,4.66,0,28,0,91
6.9,1,2.12,1,41,92,50
6.0,1,1.03,0,14,28,28
29.0,1,9.04,0,22,27,27
4.9,1,1.1,1,32,60,60
16.0,1,0.04,1,25,70,70
4.5,1,1.18,1,1,28,91
4.9,1,0.91,0,10,47,47
16.5,2,6.59,1,24,47,50
10.5,1,1.37,0,38,28,91
6.1,1,3.58,1,14,79,92
7.7,1,2.39,0,0,50,70
4.5,1,0.69,0,9,60,92
12.9,1,3.87,0,45,47,91
7.3,1,2.78,0,42,79,50
3.7,1,0.86,0,41,50,92
24.5,1,8.89,1,24,45,79
5.7,2,1.73,1,39,47,68
6.5,1,1.26,0,30,70,91
12.9,1,4.36,0,3,0,60
4.9,1,1.34,0,49,0,0
8.1,1,2.24,0,22,91,19
10.1,5,2.81,0,46,50,68
5.5,1,1.44,0,7,79,79
8.9,1,0.0,0,4,1,1
5.5,6,1.46,0,37,19,70
3.7,1,1.19,1,45,79,79
8.9,1,2.22,0,10,92,79
6.5,2,2.44,0,18,91,19
45.0,1,21.27,0,6,50,27
9.5,1,1.41,1,7,50,91
10.5,1,0.98,0,45,28,91
10.0,1,1.94,0,38,92,28
11.5,1,3.5,0,31,50,79
13.5,1,2.61,1,31,79,70
7.5,1,1.68,0,16,92,50
20.1,1,8.6,0,45,0,19
11.3,1,4.68,0,46,47,45
8.0,1,0.84,0,43,28,92
11.7,1,1.02,0,22,91,92
10.1,1,4.95,1,45,79,60
15.5,3,5.74,1,47,28,79
8.1,1,2.24,0,14,0,47
4.5,1,0.75,1,8,70,19
6.5,2,0.39,0,15,37,37
11.7,1,3.89,0,8,91,60
8.5,1,2.07,1,39,91,50
9.3,1,2.2,0,7,91,19
12.5,1,4.75,0,1,47,91
4.0,3,0.97,0,2,60,60
4.9,1,1.02,0,4,68,60
5.5,1,0.92,0,45,91,91
4.1,1,0.82,1,2,0,0
49.8,5,0.0,0,32,1,1
9.5,1,3.09,1,7,68,91
4.9,1,1.48,0,11,19,19
12.5,1,4.19,0,37,0,92
5.7,4,1.91,1,8,60,0
9.5,1,1.3,0,46,28,91
57.33,1,22.22,1,37,27,79
4.9,1,1.05,0,8,83,83
8.5,6,1.62,0,47,0,0
22.5,1,9.95,0,15,0,19
35.33,1,10.69,0,24,68,37
7.7,2,2.27,0,0,91,28
4.5,1,1.7,0,0,91,70
19.0,6,9.43,1,33,28,97
16.0,1,3.7,0,5,70,83
16.5,1,3.9,0,35,19,91
22.27,5,7.1,0,30,37,49
8.9,1,3.67,0,11,28,79
6.0,1,0.48,1,45,19,19
7.7,1,2.27,0,9,79,49
18.5,1,4.49,0,33,92,19
10.5,1,1.87,0,10,50,28
31.5,2,12.44,0,44,28,59
28.1,3,10.28,0,45,92,37
9.3,5,2.2,0,5,50,91
7.0,1,1.5,0,33,92,92
5.3,1,1.62,1,21,68,92
27.0,1,10.79,0,44,0,79
49.5,2,18.17,1,39,50,78
5.3,1,1.92,1,36,50,92
6.9,5,1.96,0,46,50,70
29.0,1,6.61,0,30,60,19
12.9,1,4.6,0,0,47,45
5.0,1,1.0,0,35,60,60
21.5,1,5.54,0,37,91,76
4.9,1,1.01,0,34,28,91
13.0,1,0.79,1,11,0,0
16.5,1,4.97,0,3,0,28
4.5,1,0.71,0,39,49,49
6.5,1,1.32,0,15,70,91
3.3,2,0.29,1,29,92,92
55.5,1,19.06,0,16,79,66
8.5,1,1.93,0,35,79,50
13.5,1,2.42,0,12,91,19
7.0,3,1.97,0,24,28,68
34.9,2,16.26,0,1,27,76
4.1,2,1.31,1,43,28,91
5.0,2,1.0,1,8,60,60
5.5,2,1.0,0,35,70,70
49.57,1,15.66,0,15,91,27
16.5,1,4.31,0,4,0,28
16.0,2,6.26,1,25,50,0
11.5,1,4.31,0,32,47,76
5.3,1,1.04,1,45,47,47
8.5,5,3.17,0,17,50,68
10.5,1,3.62,0,15,47,28
6.5,2,2.5,0,9,50,79
7.0,1,1.55,1,46,68,28
8.0,5,1.55,1,18,68,60
6.1,1,2.07,0,13,70,91
10.5,1,2.9,0,1,92,68
10.0,1,1.61,0,35,70,91
5.7,5,1.0,1,19,68,47
27.07,1,10.43,1,16,68,37
11.3,2,3.47,0,5,37,37
7.3,1,1.4,1,44,68,60
15.3,1,0.0,0,1,1,1
11.5,1,2.87,0,23,68,91
6.9,1,2.0,0,2,50,92
4.5,3,4447.09,1,6,47,17
8.5,1,3.44,1,32,60,28
6.5,1,1.37,0,6,47,68
7.5,1,2.45,0,19,91,68
3.3,1,0.34,0,24,0,0
56.5,2,29.48,0,30,27,85
11.5,6,0.0,0,48,1,1
8.5,1,2.53,0,35,19,91
57.33,1,20.07,0,28,47,27
10.0,1,3.24,0,9,68,91
23.7,5,4.48,0,49,37,83
5.7,2,1.88,1,22,79,50
24.0,2,8.71,1,24,79,47
10.5,1,3.7,1,22,47,91
12.0,1,3.88,1,9,47,45
12.9,1,5.02,0,16,19,68
6.5,5,1.98,0,20,0,47
6.5,1,1.08,1,36,60,60
3.3,1,0.62,0,0,79,79
6.0,1,1.71,0,18,49,79
3.7,2,0.52,1,31,68,68
7.7,5,1.5,0,14,28,92
5.7,1,1.77,0,21,68,47
5.7,2,1.09,1,25,92,28
7.7,3,1.78,0,14,19,79
14.5,2,1.18,0,38,50,50
4.5,1,1.51,0,48,79,49
12.5,5,3.16,0,12,19,91
9.5,2,1.95,1,21,28,92
8.1,5,11.91,0,28,78,83
57.33,1,21.44,0,24,27,19
4.5,1,0.98,0,26,70,19
4.1,1,0.58,1,24,28,28
6.5,1,1.7,1,7,70,50
12.5,2,2.94,0,17,91,83
7.8,3,2.69,0,17,50,60
5.7,1,1.14,0,3,68,28
7.3,2,2.33,0,14,50,70
3.3,1,0.59,0,27,49,49
8.5,1,2.23,0,20,92,70
8.1,1,2.32,1,37,92,28
4.9,2,1.17,0,32,28,91
6.5,1,1.3,0,4,60,47
9.5,1,0.0,1,1,1,1
5.7,1,0.92,1,22,47,47
36.5,1,11.79,0,34,60,37
19.5,1,6.91,0,32,91,83
16.5,3,5.93,0,31,0,92
17.3,1,6.66,0,21,91,0
8.5,1,2.77,0,42,49,19
5.3,1,1.77,0,3,50,60
5.7,1,2.03,1,3,79,49
12.0,1,4.21,0,30,47,91
6.0,1,2.0,1,0,83,83
8.9,1,3.67,1,5,19,28
6.5,1,3.03,0,49,0,0
10.5,1,4.55,1,24,47,91
52.0,1,21.45,1,27,50,27
15.5,1,5.17,0,11,60,70
57.33,1,19.44,1,49,60,27
12.0,1,2.89,1,17,92,68
4.1,1,0.8,1,21,19,70
5.5,1,1.53,1,11,92,50
10.5,4,3.43,0,14,91,68
4.5,1,1.33,0,38,91,28
16.0,2,4.64,1,31,47,50
18.0,1,5.23,0,26,92,19
11.5,1,2.8,0,25,47,60
4.1,1,0.64,0,7,50,92
22.0,1,8.67,0,9,50,45
11.5,4,1.47,0,0,50,28
6.0,1,1.6,0,38,70,19
6.5,1,0.73,0,32,19,19
11.0,1,2.78,0,0,28,70
5.0,1,0.81,0,45,45,45
4.9,1,1.15,1,37,47,47
9.0,1,2.63,0,25,92,60
28.9,1,8.44,0,3,0,94
11.0,2,3.29,0,4,47,92
5.7,4,0.98,1,11,47,47
15.0,1,3.89,0,10,28,83
7.9,2,1.37,0,0,70,28
7.3,3,1.61,1,11,92,60
5.5,1,0.74,0,43,28,28
20.1,1,8.66,0,10,19,47
8.9,5,2.57,1,5,79,92
17.5,1,5.45,0,14,79,28
4.9,2,0.85,0,31,47,0
11.0,1,1.13,1,0,50,92
5.3,1,0.72,0,1,47,47
11.5,1,3.14,1,8,79,70
10.5,2,1.55,0,41,92,91
55.5,1,18.77,0,13,91,66
5.3,1,0.86,1,10,60,47
5.7,1,1.0,0,44,70,91
14.0,1,5.08,1,21,50,47
5.7,1,2.25,0,22,79,49
9.3,1,2.68,0,9,50,19
5.7,1,1.37,0,42,91,92
5.5,1,1.19,0,44,47,60
17.7,1,3.62,0,28,68,50
5.7,1,1.77,1,19,47,60
5.3,5,0.57,0,26,47,47
4.1,2,0.75,1,38,70,70
14.5,1,4.83,1,34,50,47
52.0,1,21.16,0,1,27,50
6.0,5,1.45,0,21,47,68
23.0,2,4.91,0,45,92,0
9.7,5,3.04,1,36,92,70
5.7,1,1.46,1,5,70,19
16.1,1,5.06,0,33,60,19
17.0,1,5.02,0,21,28,19
5.0,1,0.69,0,38,70,19
5.3,2,1.13,1,28,68,68
24.0,1,2.77,0,23,91,92
17.0,1,3.66,0,49,68,50
8.1,1,3.75,0,48,19,28
7.3,2,2.11,0,46,92,68
7.5,1,1.16,0,38,28,91
20.1,1,6.04,1,4,28,0
5.5,6,0.87,0,25,28,92
5.7,2,1.25,1,18,47,47
5.0,1,1.02,0,11,68,68
4.1,1,1.14,0,31,19,19
5.5,1,1.02,0,23,79,79
4.5,5,0.6,0,13,92,50
5.5,1,1.14,0,9,91,50
3.0,1,0.26,1,21,91,91
10.1,2,2.86,0,3,28,70
5.3,5,0.68,0,35,50,50
4.5,6,0.83,0,24,50,50
4.0,1,0.28,0,37,0,0
5.3,1,1.74,0,37,28,92
4.1,2,0.33,0,18,0,0
6.9,1,0.91,0,22,91,92
4.1,2,5.32,0,38,60,70
6.1,1,1.94,0,22,92,50
12.5,2,3.59,0,10,19,49
5.3,2,1.27,0,49,91,92
8.9,5,2.25,0,17,60,47
4.1,4,1.2,0,5,47,68
19.0,1,6.22,0,32,92,49
5.5,6,1.48,0,45,49,49
13.5,1,3.3,0,28,91,79
6.9,1,2.21,0,16,50,70
12.5,1,4.51,0,16,68,70
7.0,1,2.14,0,6,79,50
7.5,1,1.46,0,24,45,45
4.9,1,1.31,0,17,45,45
8.0,5,1.59,0,43,70,91
7.7,1,2.05,0,25,50,91
5.7,1,1.72,0,23,70,91
25.5,1,8.13,1,27,70,45
4.5,5,1.68,0,29,68,28
4.9,1,0.93,0,14,68,47
3.7,1,0.54,0,12,19,70
13.7,1,4.48,0,42,19,92
3.0,2,0.38,0,31,19,19
12.0,1,4.26,0,4,68,19
5.0,1,0.85,0,46,47,68
4.1,6,0.81,0,14,70,70
4.5,5,0.54,1,8,19,19
6.1,3,1.98,1,26,50,92
10.9,1,2.43,1,32,37,37
7.3,5,1.38,1,14,28,50
5.0,2,0.5,0,25,91,91
12.1,1,5.51,1,20,59,79
53.3,3,13.04,0,29,37,0
10.5,1,1.36,0,33,28,92
12.5,2,0.48,0,10,91,70
4.1,1,0.7,1,5,60,60
45.0,6,19.5,0,18,27,47
6.9,1,2.54,0,14,19,79
12.9,1,2.71,1,18,70,83
6.0,2,1.22,0,43,19,70
28.0,1,11.57,0,45,49,0
7.3,2,1.69,1,4,50,50
10.9,0,4.29,0,28,47,91
10.5,1,2.95,0,33,47,28
12.0,2,3.6,1,18,76,97
22.1,1,10.17,1,2,79,0
5.3,1,1.03,0,21,50,70
8.0,1,1.31,0,41,91,92
13.0,1,2.46,0,22,92,60
4.5,1,1.07,1,39,92,50
8.0,1,2.23,0,3,68,91
4.1,1,0.0,0,34,1,1
14.5,1,8.43,0,11,47,19
6.9,1,1.54,0,5,50,70
8.1,1,3.1,0,34,28,70
12.0,1,3.49,1,37,92,70
8.5,1,2.0,0,21,19,79
8.1,1,2.23,0,31,50,19
11.5,1,4.2,0,9,50,47
10.5,1,3.97,0,17,60,70
10.9,2,2.42,0,5,28,92
4.9,1,0.8,0,31,28,92
8.0,2,1.82,0,31,92,28
4.9,1,0.91,0,49,47,68
5.3,1,1.56,0,26,19,79
8.5,1,3.07,1,18,70,19
50.5,5,20.04,1,17,27,68
12.9,1,5.65,0,22,0,92
6.1,2,2.18,1,14,68,91
7.7,1,2.34,0,35,68,50
7.3,5,3.3,0,39,50,49
6.1,6,1.2,1,7,28,50
3.5,5,0.47,0,39,50,50
8.9,1,3.74,1,33,49,50
7.7,1,1.89,0,31,70,91
7.7,3,1.75,1,16,68,47
13.5,1,3.85,1,38,47,92
6.9,1,1.76,0,44,50,50
5.7,1,1.34,0,12,70,19
8.5,1,3.15,0,26,47,68
4.5,1,1.47,0,32,60,92
6.9,2,2.74,0,25,79,28
6.0,1,1.31,1,28,19,79
5.7,1,1.29,0,12,60,60
34.83,1,9.79,1,33,50,37
11.0,1,2.39,0,12,60,28
6.5,1,0.76,0,48,70,70
5.5,5,1.41,0,46,91,28
8.1,6,3.63,0,17,68,70
8.1,5,0.98,0,42,91,91
13.0,1,3.54,1,7,92,79
4.9,1,0.61,0,12,28,28
11.0,5,2.4,0,22,91,19
5.3,5,1.56,0,25,45,45
7.3,1,3.2,0,48,47,28
7.5,2,1.27,1,17,50,28
4.5,2,0.0,0,0,1,1
12.5,1,3.79,0,14,83,19
6.1,2,1.58,0,17,50,50
11.0,1,1.79,0,34,91,92
4.0,1,0.75,0,4,70,19
42.0,1,15.36,0,38,27,78
11.0,2,3.76,0,9,92,79
9.5,2,0.0,0,9,1,1
5.5,1,0.34,0,9,49,49
18.5,1,7.32,0,8,0,50
10.1,1,2.39,0,28,28,50
5.7,3,1.39,0,28,68,28
4.9,1,1.04,0,25,50,92
51.33,3,14.26,0,12,37,0
5.7,2,2.09,0,24,79,49
49.8,1,19.28,1,1,27,68
7.3,2,2.84,1,38,68,91
4.5,4,1.15,1,24,50,79
14.9,1,4.42,1,4,0,28
7.7,1,1.97,0,39,47,68
7.5,1,1.76,0,15,79,79
5.7,2,1.26,0,37,50,91
6.9,2,2.01,0,17,28,60
7.5,5,1.16,0,21,68,28
8.1,2,2.36,0,8,19,79
2.5,1,0.04,0,27,91,91
39.5,1,15.25,1,46,27,83
4.5,1,92.61,0,12,83,32
4.9,3,0.73,1,1,28,28
21.5,1,9.35,0,47,45,78
17.5,1,4.27,0,38,68,70
12.9,1,6.32,0,11,68,45
2.5,1,0.0,0,38,70,70
10.0,1,0.0,0,7,1,1
21.7,1,9.7,1,12,70,59
5.3,1,0.52,1,45,68,68
5.5,1,0.81,0,1,70,91
13.5,1,2.89,0,4,92,68
25.7,5,11.48,1,1,45,19
16.9,1,0.0,0,25,1,1
11.3,1,3.69,0,1,76,45
8.1,1,1.9,0,0,50,79
18.5,3,6.28,0,4,19,60
4.9,1,0.0,1,34,60,60
8.0,2,2.48,0,22,68,47
14.0,2,4.37,1,37,19,92
9.0,1,1.54,0,28,60,47
5.7,1,2.07,0,30,28,68
6.5,5,2.0,0,15,28,91
5.7,4,1.17,0,34,60,68
16.1,1,6.29,0,20,19,47
6.1,1,1.9,0,24,49,79
7.3,2,1.06,0,12,92,92
8.1,1,2.74,0,49,28,47
5.7,6,1.59,0,10,92,50
18.0,5,2.88,0,45,68,92
5.7,1,1.6,0,3,19,70
6.0,1,1.13,0,22,19,79
15.0,1,5.37,0,42,50,47
4.9,1,1.54,1,2,68,28
8.5,1,1.5,0,48,70,91
34.1,5,19.42,1,40,47,85
9.0,2,1.34,0,17,91,92
26.5,6,8.44,0,9,37,87
7.5,1,1.64,0,23,19,91
3.7,1,0.0,0,3,1,1
12.5,2,5.6,0,18,92,49
7.5,1,0.89,0,8,68,92
6.5,2,1.48,0,14,50,91
7.5,1,2.67,0,7,91,68
9.0,1,2.43,1,14,79,19
8.5,1,2.1,1,31,47,92
44.1,1,17.9,0,4,27,45
5.7,1,1.0,1,45,28,28
49.8,1,21.19,1,22,27,70
7.7,1,0.75,0,31,50,92
12.0,1,1.09,0,1,92,50
11.3,1,4.07,0,21,79,50
18.1,1,7.44,0,30,70,47
4.9,1,0.77,0,20,91,70
9.5,1,3.1,0,7,47,28
6.9,2,1.76,1,33,49,49
11.3,1,4.04,1,7,92,19
10.0,1,1.12,0,5,50,92
11.7,1,6.26,0,19,47,70
4.9,1,1.59,0,17,19,79
10.1,1,4.52,0,32,91,47
9.5,1,2.69,1,46,60,47
5.7,1,1.64,0,22,79,79
6.5,1,2.39,0,37,79,50
8.5,2,1.79,0,5,92,50
15.0,1,4.24,0,44,19,28
6.9,1,1.45,1,0,50,92
7.0,1,2.26,0,0,79,49
7.0,1,0.96,1,14,68,92
27.5,2,9.31,1,11,45,83
8.9,3,2.06,0,37,47,0
8.9,1,2.12,0,8,50,28
6.1,5,1.27,1,18,91,70
5.0,1,0.86,0,35,60,28
27.5,3,8.76,1,46,37,91
5.3,1,1.17,0,12,28,91
4.5,4,1.45,0,5,79,79
14.5,1,3.06,0,2,70,92
26.33,1,5.45,0,8,91,83
13.3,1,3.63,0,31,70,92
10.1,1,3.92,0,13,91,68
3.7,5,0.47,1,25,76,76
6.0,1,1.15,0,1,47,47
5.0,1,0.47,1,42,91,91
13.0,1,2.45,0,21,6,6
11.7,3,2.82,0,4,60,28
6.5,4,2.76,1,32,91,19
9.3,2,2.96,1,37,60,91
57.33,2,22.72,0,43,27,79
12.0,5,0.68,0,48,68,60
10.0,1,3.64,0,37,47,91
21.0,1,4.66,0,21,92,0
8.5,1,2.27,0,20,19,79
8.9,1,0.0,0,46,1,1
4.9,1,1.14,1,35,70,50
7.0,1,2.49,0,28,79,50
10.0,3,2.51,0,42,49,19
9.3,1,2.85,0,38,19,70
6.1,1,1.52,1,32,28,70
19.33,5,2.77,0,6,68,91
5.5,1,1.14,1,44,28,28
10.9,1,3.2,0,8,76,68
6.5,1,1.3,0,33,92,60
30.0,1,11.22,0,28,50,37
16.0,1,3.94,0,12,92,47
8.1,5,2.65,0,16,19,50
7.3,1,1.58,1,15,50,92
49.8,1,22.44,0,15,27,79
4.9,1,0.94,0,34,28,28
8.5,1,2.18,1,23,47,60
22.5,1,5.75,1,22,68,79
5.3,1,1.94,0,1,60,92
20.0,1,3.09,1,33,70,79
25.0,1,10.45,0,26,19,0
12.5,3,5.19,1,2,60,70
5.7,5,0.93,1,15,91,91
5.5,1,1.23,0,3,70,19
6.1,1,1.02,0,45,60,47
37.33,1,11.23,0,48,37,68
10.0,2,3.31,1,46,92,79
13.0,1,3.87,0,28,70,68
4.5,1,0.88,0,26,60,60
4.5,1,1.1,1,18,92,92
6.1,1,2.39,1,43,47,60
8.9,2,2.48,0,16,28,92
7.5,1,2.49,1,0,91,68
9.3,2,3.8,0,13,60,91
6.0,1,0.85,0,10,91,70
9.3,1,4.68,0,36,28,19
10.9,5,3.94,1,20,0,92
6.1,3,2.87,0,29,60,28
6.5,2,2.14,0,1,78,94
14.5,1,4.74,0,49,92,0
35.47,2,16.14,0,4,28,87
15.7,2,6.92,0,47,68,79
7.5,1,2.1,0,33,70,79
13.0,1,4.73,0,1,47,50
13.3,1,5.17,0,8,68,79
24.1,1,12.64,1,39,91,87
9.7,1,2.65,1,10,28,60
5.5,1,0.88,0,12,79,79
13.0,1,3.88,1,18,91,83
7.7,1,2.93,0,24,92,60
7.0,1,1.48,1,31,76,91
10.0,1,1.86,0,7,70,91
7.5,1,1.5,0,0,60,68
7.0,1,1.93,0,11,28,50
6.5,1,1.49,0,23,92,28
10.5,1,3.08,1,3,19,49
23.0,1,8.62,1,32,50,37
3.7,1,0.64,0,43,91,50
8.5,4,0.83,0,24,92,28
10.5,1,3.36,0,16,50,28
4.9,4,0.94,1,33,91,50
5.0,1,1.09,0,40,68,68
4.5,1,1.24,0,18,28,92
5.3,1,1.22,0,10,50,79
25.3,3,4.36,0,19,94,94
8.5,1,1.79,0,15,50,70
10.9,2,4.94,1,22,47,50
5.3,2,0.94,1,10,91,50
22.5,1,6.07,0,37,28,45
8.5,1,3.2,0,46,79,92
8.5,2,2.88,0,28,0,60
6.1,1,1.68,0,23,70,91
18.1,1,3.12,0,1,47,45
7.3,1,2.17,0,26,19,49
3.5,1,0.19,0,0,91,91
8.5,1,1.75,1,10,28,50
9.0,2,2.95,0,46,91,68
7.0,1,1.19,0,14,0,47
8.0,2,2.49,0,29,50,70
12.5,1,3.25,0,15,79,50
6.5,1,0.85,0,45,60,60
20.5,3,6.3,1,39,47,79
9.0,3,1.36,0,4,19,79
7.3,1,3.52,0,47,0,92
5.3,1,1.32,0,28,70,70
12.9,2,5.53,0,22,19,68
16.5,4,2.17,0,10,91,68
9.3,1,5.15,0,20,50,0
12.5,1,4.47,0,48,70,68
4.5,5,0.81,1,18,68,68
5.0,1,0.78,1,4,49,49
6.9,1,1.8,0,8,70,19
3.3,1,0.53,1,26,28,28
6.9,1,2.06,0,36,47,68
5.0,3,0.85,1,2,91,92
22.33,1,4.58,0,13,60,76
7.7,1,2.64,1,36,60,47
5.3,1,0.0,0,49,1,1
7.3,5,2.35,1,40,60,47
9.0,2,1.76,1,45,50,79
10.1,1,3.07,0,21,47,28
9.7,2,4.43,0,13,60,50
6.5,1,0.0,0,30,47,47
28.5,1,13.31,0,24,0,37
8.5,1,0.0,1,44,1,1
12.5,1,4.12,0,25,92,19
6.0,1,1.15,0,5,68,92
22.0,1,8.9,0,11,27,97
4.1,1,1.08,0,10,92,50
6.1,5,1.64,0,21,47,60
5.3,1,1.9,0,16,50,50
8.3,1,1.89,0,14,49,19
56.8,1,19.85,0,30,70,27
8.5,1,1.65,0,25,68,28
10.5,4,4.26,0,4,92,19
4.5,1,0.83,0,8,47,68
9.0,1,3.33,0,27,50,68
8.5,1,2.26,1,9,0,68
59.1,1,18.42,0,5,50,66
11.3,1,2.29,0,31,50,92
11.0,2,3.08,0,44,91,79
4.5,5,0.81,0,15,68,68
6.0,2,0.8,1,42,70,91
11.3,1,3.93,0,32,78,97
5.3,1,1.36,0,48,0,0
14.1,1,0.07,0,3,79,79
2.5,1,0.1,0,4,50,50
8.1,4,4.71,0,3,50,49
11.3,1,4.43,0,26,28,19
5.5,1,1.13,1,30,68,28
57.0,2,21.53,0,4,50,27
9.7,1,3.5,1,10,68,50
4.5,1,0.96,1,2,50,91
28.1,1,9.6,0,24,37,28
8.9,1,1.99,0,42,50,92
10.5,5,4.13,0,20,49,50
9.3,2,2.25,1,18,60,92
4.5,5,0.0,0,33,1,1
6.5,1,1.24,0,4,50,91
9.0,1,1.99,1,17,28,68
14.0,1,5.8,1,41,79,49
33.5,1,11.53,0,18,68,94
11.0,1,3.23,0,32,19,91
14.1,1,3.53,0,38,19,28
7.7,1,1.9,0,31,19,70
6.5,2,1.86,0,24,19,79
9.5,2,1.74,0,7,92,91
10.0,1,2.3,0,18,92,68
4.1,1,0.75,0,27,92,92
6.0,1,1.3,0,5,91,70
10.5,1,2.12,0,24,28,60
21.0,1,5.88,1,18,68,45
7.5,1,1.48,0,32,92,92
13.7,2,4.94,1,1,68,45
5.3,1,1.06,0,46,92,92
4.5,5,0.91,0,5,91,70
4.9,6,1.05,1,48,50,50
9.7,2,1.01,1,38,70,79
6.5,5,2.11,0,46,79,79
54.3,1,0.0,1,20,45,45
6.0,1,0.98,1,5,28,68
9.5,1,3.05,0,46,60,92
7.0,1,1.81,0,17,76,97
10.1,1,3.82,1,18,92,70
29.0,1,13.15,0,40,68,59
4.5,4,0.89,0,8,79,79
6.1,5,2.57,1,21,60,50
4.9,2,1.57,0,4,68,28
5.7,1,1.11,1,39,50,79
8.5,1,2.56,0,48,91,68
48.1,2,13.57,1,36,47,97
7.7,1,1.95,0,44,68,92
8.5,1,2.03,0,22,28,91
7.5,1,2.45,0,27,60,0
8.9,1,2.39,0,28,47,0
30.8,2,5.74,1,20,50,0
19.3,1,2.75,0,32,70,79
24.0,1,12.56,0,46,92,59
17.5,1,2.52,0,7,70,79
16.0,1,4.21,1,22,47,92
7.3,1,1.65,0,15,19,70
95.0,2,21.62,0,43,37,80
12.5,1,3.51,0,14,50,68
8.9,1,4.02,1,17,19,28
10.1,1,3.06,1,29,68,0
3.7,1,0.6,1,40,68,47
8.0,2,1.5,0,5,70,70
10.5,2,3.06,0,7,19,28
4.0,1,0.7,0,25,79,79
7.0,1,1.22,0,46,50,91
18.5,1,8.23,0,48,45,70
17.7,1,7.57,0,33,45,92
9.5,1,2.38,0,8,91,68
6.5,1,1.7,0,37,0,47
7.3,1,1.27,0,20,91,28
5.3,2,1.65,1,15,68,60
4.9,1,1.35,0,2,47,47
14.0,1,4.38,1,38,92,19
7.3,1,2.09,1,14,68,76
7.5,1,2.42,1,12,49,79
10.5,5,3.17,0,31,79,19
17.3,1,4.42,0,37,47,50
8.9,1,2.86,1,44,0,68
8.0,1,0.81,0,4,28,28
6.9,1,1.21,0,45,92,28
15.7,1,6.9,1,20,49,92
15.5,1,3.39,0,32,19,91
8.1,5,2.12,0,46,28,47
57.33,1,20.3,0,2,19,27
21.0,3,4.96,0,12,49,70
8.1,1,1.67,0,37,92,68
6.5,1,2.29,0,11,0,60
18.5,1,4.3,0,1,68,50
12.9,2,2.18,0,24,49,49
13.0,1,2.71,0,48,70,91
4.5,1,0.87,0,38,70,91
5.5,1,1.11,0,41,91,70
14.1,1,5.21,1,18,50,83
3.0,1,0.54,0,44,79,79
